"gamma","beta","sigma","lp__"
0.0616944808810761,4.16340831446807,0.000768790562598012,7492.55264224145
0.0604280929506504,4.48333855793479,0.000796767296262198,7458.22113906681
0.0610907909536818,4.70650892507874,0.000776807050867654,7472.02947448915
0.0615088543739098,4.4820591722759,0.000798556802807869,7444.95723627791
0.0592637038248495,3.98130284220558,0.000845603618698861,7384.56852492765
0.0613423679971926,4.2993606340033,0.000758352382782574,7492.24782948764
0.059521310049087,4.59025011913619,0.000811364267538306,7420.24932697726
0.0615883447740189,4.18517691060507,0.00079358771561411,7373.54432720326
0.060982920055492,4.37258923950951,0.000779836016072062,7431.36799376439
0.0600248923803336,4.4067266306136,0.00080798513266027,7499.28603152531
0.0601221296706481,4.79435208812389,0.000773991437439826,7473.65418055027
0.0586342197766241,4.41657191143379,0.000765018857916929,7498.93303254933
0.0595143990945368,4.48800927465086,0.00079491554810188,7481.16688946455
0.0620682398729194,4.41471537519987,0.000859100294605345,7397.08520570359
0.0602383626308485,4.79070833074432,0.000772603734944155,7483.20828163695
0.0582320783765826,4.33373799444723,0.000737688178133133,7499.11269945629
0.0590704927073453,4.46336118767276,0.000773358821628692,7426.08796367087
0.059685990926087,4.35868648619612,0.000755141675971215,7464.27347075154
0.0598587145277349,4.5497373195597,0.000812260730669726,7445.41129037692
0.0584045419197184,4.97856762831975,0.00075347588469531,7500.17532454663
0.0586230404802468,4.64462312195608,0.000776981790897287,7420.43967837573
0.0581675151608181,4.19081432624983,0.000766266517709417,7449.48992294173
0.0594963679539902,4.345095062566,0.00077535329376885,7444.90706347947
0.0607057838883327,4.39684315453168,0.000801032392019513,7439.84495279812
0.0607387837723679,4.27123065629874,0.000752410668299471,7486.36289566253
0.0595331553701177,3.99598686146381,0.000784653307802108,7416.73068226121
0.0601981769068696,4.36039227397863,0.000808771176042667,7415.15373109821
0.0613435787663193,4.32070951467091,0.000809739587799474,7483.8333390396
0.0595630280307142,4.61602565675794,0.000818326753650028,7449.82573992676
0.0599333645822161,4.44563219736133,0.000756408968294879,7489.8298287734
0.0599019309694453,4.64361070744593,0.000817232517057374,7456.93264609223
0.0608595675182275,4.1887466560567,0.000758529268543443,7467.60653673013
0.0589253010723305,4.75651687883486,0.000810468390278351,7419.01791096346
0.0595469908754081,4.2609273520161,0.000822691124428158,7407.16064213659
0.0582366992934851,4.89371627643303,0.000783572147565426,7479.56853561761
0.0595030061252429,4.58089450828964,0.000797007900209424,7401.5246615491
0.0612251397952878,4.35219943233664,0.000826327193946849,7400.90427895577
0.0584187419335947,4.77518934648684,0.000772816161155303,7448.85277382667
0.0614395267391498,4.29434326534782,0.000739643375293797,7468.17401250165
0.0620604319964795,4.41620368764422,0.000803605747426528,7418.1885816677
0.0567411443504766,4.85212371307507,0.000871682379235445,7421.30189710386
0.060341504042197,4.40431912683689,0.000840351955402044,7437.13046905224
0.0607539041265949,4.58489485929918,0.00079858346890342,7473.5911533208
0.0595107310861459,4.35822553920284,0.000831424251302325,7416.43942409093
0.0595388632838209,4.43236810858839,0.000773373703331083,7455.85215828164
0.0608832522007119,4.60686069762504,0.000822041901968916,7449.20903495803
0.059343957874912,4.58966074276282,0.000742637638398698,7492.86030140739
0.0604953189162819,4.23255839561013,0.000767717528174961,7477.83518006401
0.0602483580284833,4.50289588030805,0.000783610936698082,7448.36088804386
0.0586453878635308,4.58964496242693,0.000794861135776384,7447.32299943062
0.0569181141742632,4.76432565651396,0.000748932420874263,7454.65321102381
0.0585918047053524,4.5862067545105,0.000779902787195959,7507.53239523316
0.0598387327514561,4.54670964800725,0.000727017332057587,7478.79740525745
0.0586870976640628,4.20970809570193,0.000747350420732212,7468.98506957815
0.0611831236858018,4.07644918676498,0.0007917328170288,7428.84402499104
0.0580802843697971,4.59398323090563,0.000809545096999078,7432.31226055523
0.0582568209421068,4.670666744974,0.000809439740589252,7450.18623538276
0.0593139521519265,4.58440834491539,0.00075703853373818,7454.69603867907
0.059506911892227,4.38302300161783,0.000768144871416835,7438.75559155133
0.0592074726964254,4.297712215123,0.000830409862137709,7420.75487549761
0.0599015538532097,4.21305712854776,0.000821064057701052,7360.08102672346
0.0602472731456037,4.7369733186712,0.000825779879086945,7428.08523236756
0.0586236891317817,4.52654522798236,0.000867894524164022,7351.41714015145
0.0601006957955378,4.41900277167781,0.000754458986420194,7471.64113682245
0.0592627397580169,4.38333106730402,0.000745498831177399,7482.22469105748
0.059199287469942,4.19393660313348,0.000785420426421616,7472.31831503005
0.0605324324451007,4.27102896277252,0.000833598525781011,7419.04443940438
0.0587602540001736,4.7101603270641,0.000773246703960732,7465.90293449122
0.0603078555254819,4.60517114463473,0.00079040341689902,7430.86791014817
0.0610292552548039,4.5624149534784,0.000792925986517064,7447.71726642869
0.0589419630130806,4.36748969066948,0.000814161919862408,7404.74444213539
0.0614276158439579,4.24648701293202,0.00080356470405273,7466.63492408235
0.0584330217050635,4.81466877253169,0.000748191454464618,7472.61249337733
0.0611947185605496,4.40672693461211,0.000821107994996974,7455.88783572295
0.0607768337732886,4.25060453384388,0.000799306188902544,7442.24870260095
0.0575695784870617,4.7733720833014,0.000782597918725756,7460.42813943832
0.0612913383671924,4.23109493629177,0.00077927607641662,7484.09041327644
0.0614731973691821,4.50509555147419,0.0008553142238331,7420.60603043783
0.0598241300607244,4.49757306227525,0.000799604491213857,7404.91244003852
0.0581954300498914,4.62182252357986,0.000737232934164477,7502.30812336734
0.0610557850191153,4.62595727428613,0.000740093035100074,7506.98355817159
0.0585083721879482,4.16107288146139,0.000760050862579577,7470.34461844095
0.0583005889515895,4.73079762982769,0.000774872428539563,7472.57545541528
0.0610842770796065,4.77767391703042,0.000869048591005554,7400.1749207743
0.059021887130514,4.54215133975958,0.000841314161029673,7384.4796195527
0.0597953849855164,4.4587457868658,0.00078631960774694,7405.74503284702
0.0601751778383997,4.5150459577976,0.000789770734205446,7452.30601614488
0.0599480272972389,4.22451993916357,0.000757298596007136,7511.2951121295
0.0581815161052525,4.48468352627325,0.000798833435269098,7440.60349073586
0.060978728107609,4.3237088681009,0.000764587668028593,7492.20575508265
0.058599362033929,4.72283587039799,0.000791802299275406,7467.19159042081
0.0586477131667122,4.69617711798093,0.000767178930447454,7467.27391967999
0.0598366169052968,4.64900033864514,0.000783337392492194,7391.86422634704
0.0571985003503216,4.94698814008949,0.000795681632735489,7414.65939573323
0.0585346045476436,4.72816171772287,0.000784489918873205,7472.24822849159
0.0600895772534882,4.69964826625666,0.000756628030019486,7480.4209267528
0.0581515742221468,4.81860734809548,0.000839833634971422,7442.25341624725
0.0599615901479659,4.72660607925135,0.000780204973520106,7425.06599668946
0.0583095450218811,4.34041328492857,0.000725332146962763,7519.43482689025
0.0602499649312741,4.53374112018571,0.000792627759056575,7464.81443704489
0.0594860399560287,4.67720274617607,0.000794785263549631,7443.98044130132
0.0603076371205442,4.35702363710655,0.000832765443287456,7427.61211162066
0.0573013907041352,4.73881724812825,0.00075531797565533,7498.96207524743
0.060860252534623,4.2026433700534,0.000785753606109329,7433.13383244342
0.0629417813883119,4.15627106080409,0.000770915316631509,7449.92331514306
0.0593286715835338,4.2214232057452,0.000764532039413943,7465.18175334299
0.0596602855792457,4.33306137953093,0.000763137837468092,7466.60923036362
0.0596575108313947,4.26698720839224,0.00082443004789149,7396.98994154629
0.058559729074916,4.57349379605592,0.000805659949972069,7389.07295913535
0.0591390245998307,4.75067265582343,0.000801902766884806,7460.70031754011
0.059463221887675,4.53466636817,0.000797543812828364,7445.95782445343
0.0590400930223171,4.48820997917087,0.000775701486388893,7456.24773845668
0.0592095029440177,4.44674465668496,0.000807243162690421,7464.14390854732
0.0596387525375522,4.72539693467412,0.000870900677150622,7429.44558592887
0.0584314190291639,4.09423995067138,0.000761030889680988,7496.35518073701
0.0601427691986754,4.45131647606418,0.000793603779933318,7487.00397380144
0.0604629208051632,4.25508132132282,0.00081353423656337,7445.58029289473
0.0600353466224223,4.25324272537822,0.000750003797837834,7467.98574917875
0.0596844205863418,4.47212391809229,0.000781937838399194,7467.1051763145
0.0602265195983532,4.6154395587492,0.000783166546398211,7473.62129729162
0.059756286198844,4.53643583830519,0.00081701600204581,7471.79670019404
0.057901951374928,4.46836369740053,0.000743772025968489,7493.27143515565
0.0618967247549145,4.52350465134395,0.000792571333760059,7474.07391337652
0.0591408271608629,4.44072739887606,0.000760363013686741,7494.47456533105
0.058330746466326,4.66909964631703,0.000837205511374421,7405.47746162226
0.0586952991045326,4.61937602922436,0.00078063646395795,7435.31285283563
0.0589402152314108,4.46449599834804,0.000795901868929219,7452.94089971274
0.0583844205658666,4.33739181710316,0.000818413942073074,7416.96835272812
0.0594155148488793,4.23268029799603,0.000787277980599735,7436.70467296622
0.0580876113558477,4.56297844356191,0.000824301324938401,7446.93044255478
0.0597804803831629,4.37678607470793,0.000740850149131609,7456.83072185084
0.059227387363454,4.37836570303493,0.00081547381739391,7408.04358636715
0.0583759627495555,5.08892191835143,0.000833215706494415,7427.73841996067
0.0616982839438006,4.13315676228067,0.000745381198511963,7466.52178067558
0.0611941120425598,4.13824815337831,0.000730356074800056,7479.42584598892
0.0584066530008232,5.1222726208186,0.000846545862804486,7458.56620723752
0.058102759166073,4.96399766434199,0.000769337080442364,7475.25187436195
0.0603877960813356,4.59685598139685,0.000788376384250628,7474.41520339905
0.0607853632823877,4.34298994629351,0.000780814177693245,7452.50871711389
0.0581031517620646,4.49829627240548,0.000800954872449092,7441.17458446611
0.0599231681005421,4.62524162543182,0.000813899875783974,7455.96904012322
0.0616225754850211,4.26456089405531,0.000780157688887528,7449.21402127682
0.0607079852551444,4.45921569457522,0.000823742099380638,7433.75559421276
0.0589429595523462,4.31984185701271,0.000774007598936087,7445.84753391097
0.058304875120772,4.66587584731208,0.00078174546374599,7443.95014861254
0.0583940277688074,4.98274353140138,0.000866085428907337,7418.63070146424
0.0599227505932818,4.62420611157853,0.00078227248960183,7469.01459146869
0.06052186041702,4.38339994487313,0.000839552872847708,7398.53899823711
0.0592294613669662,4.37251269501328,0.000812769892800429,7466.11318046309
0.0625427003674727,3.98060865228025,0.000849691060941488,7351.91198780235
0.0585409120694176,4.47054083898871,0.000767588475943478,7508.30393734232
0.0592388806962735,4.75384963605369,0.000825484436437227,7415.47529351732
0.0584305006552005,4.13748356284447,0.000827099847155263,7391.03988526319
0.0573577936811476,4.89002242763996,0.000804896585586304,7429.62111233269
0.0585146714072136,4.49587629132697,0.000790783751805511,7453.10787768385
0.0603347751138221,4.57390015486869,0.000813471927845583,7479.69637729011
0.0596237500975459,4.68984663534106,0.000768069587964673,7429.85059871065
0.0593488358953805,4.56923073315649,0.000803154891077643,7398.85884708352
0.0589015148647836,4.27282183420099,0.000732775430389934,7523.04786784313
0.0569732259575225,4.10973322118993,0.000779913200681002,7368.92878683008
0.0588767039829219,4.32202862671555,0.000787942683261208,7432.11712697173
0.0631829617829959,4.26765456892629,0.000789350126447725,7451.57108280533
0.0607931853828923,4.30521531694464,0.000773049332266612,7424.27906329187
0.0592478305427161,4.64218676332385,0.000780856787538701,7461.3548827389
0.0629396253453767,4.37581676204431,0.000768895534556198,7457.54715193422
0.060244869625392,4.17770459074121,0.000805501595652752,7446.50657092617
0.0579038293016833,4.73282475732108,0.00071975986120177,7507.26072196766
0.059885449561853,4.63035837650886,0.00077089861731863,7456.61467889403
0.0597728674580006,4.47676605477043,0.000773391078909106,7485.43696148623
0.0629093056465695,3.90763972999563,0.000768489522786431,7498.64466135792
0.0613407940242158,4.40709658112166,0.000789352091266679,7411.59464352781
0.0606256014596044,4.48859186749107,0.000833409940965211,7448.24687219856
0.0611553886210085,4.13234011835986,0.000776563235779343,7432.53483001079
0.058427765073727,4.51286730059492,0.00075550089696841,7487.5891847496
0.0597778405182446,4.66059405613517,0.000807143076328239,7445.89750044509
0.0580958365397083,4.65540993462926,0.000777158155973794,7418.07262979734
0.0605347864438771,4.2915661083453,0.000787302338820861,7429.99532155354
0.0592838614190051,4.5357060586444,0.000788213272629261,7471.56154147503
0.0588843509718129,4.47217809595462,0.000773888189536824,7485.86903551668
0.0606576867851295,4.31676220882143,0.000816333974704929,7410.81442553412
0.0603675013115279,4.0415793879363,0.000806037086604009,7465.72095702634
0.0598590009700923,4.33685196560813,0.00077635684078919,7464.23364465029
0.0611583137297856,4.06596232173841,0.000773899868256105,7437.88695617851
0.0590810558392417,4.57186362732034,0.000766456926833801,7478.24561674527
0.060486271409162,4.55883077758264,0.00081626002547824,7447.1803205297
0.0574812875718254,4.69058062737793,0.000879126778360307,7381.42029431588
0.0603900090540244,4.48333054361647,0.000819309676402517,7475.14217616243
0.0619002187923401,4.38513285006833,0.000764845033510832,7494.6069204936
0.0619826458682142,4.42054593062665,0.000815642278394575,7417.4736210472
0.0576882777755546,4.597624455817,0.000835866734286835,7379.79642938905
0.0599349681941435,4.68638420878622,0.000787907511921873,7468.25120445234
0.0586720623563376,4.68710050478318,0.000786967952881653,7475.42857061512
0.0612300074552971,4.17879244072847,0.00081600598807906,7453.45543183914
0.0608366134185694,4.56421415812868,0.000764623298070244,7511.22931826794
0.0603719761205447,4.25310946585648,0.000814623293279109,7404.11791061472
0.060424410629206,4.40172366771441,0.000784158529908983,7452.43676514204
0.0593043046182595,4.87824267317861,0.000853752193484083,7421.274760747
0.0586446100509076,4.72002248492721,0.000777509538749085,7483.43507039348
0.0607902394889441,4.86321200043198,0.000809882050169929,7427.04213308273
0.0619038073093911,4.68771999241008,0.000795798336319965,7468.43760473953
0.0589919275892084,4.49368201289828,0.000789627628708705,7449.73258694424
0.0600431566405243,4.68961326780736,0.000797233216089077,7474.43872955427
0.0608320698559489,4.73294278147435,0.00086723689766745,7435.12357491477
0.060175748784539,4.56635091496288,0.000826211895616732,7434.31609904549
0.0616685489753545,4.68323223651177,0.000762699321656903,7468.5151920683
0.0598602610962912,4.68591225905897,0.000802322312147497,7449.16338663451
0.0590484153909274,4.31987897727152,0.000790954845822518,7452.83293650589
0.0613047974639381,4.04905366706709,0.000791994310571727,7441.22349192882
0.0614246997939097,4.3108321348951,0.000783724532204102,7477.00500945843
0.0580244714058923,4.27530026165647,0.00081106392962559,7409.03165359541
0.0597061249269508,4.49508530097816,0.000802569590509841,7462.80103602567
0.0579349585453736,4.9986502177752,0.000819300416034263,7453.32055781126
0.0592649658294954,4.76859822120073,0.000794122843129668,7403.62463582335
0.0589485081408706,4.51269009820972,0.000836859921007073,7372.72833472646
0.0594583332652032,4.50131660208457,0.000789151205105638,7452.70988540601
0.0605377280347719,4.40880592836424,0.000772421507497313,7485.86533540962
0.061209739745006,4.11469391110916,0.000785009369126873,7423.95945023575
0.0604848391750887,4.63540164926142,0.000757382579670913,7483.72047831189
0.0584627984763859,4.48824051406848,0.000785423859104286,7469.85754671201
0.0600739178752788,4.5230689821172,0.000783431955775192,7451.80854398156
0.0587408193306161,4.91630202421541,0.000801235409981307,7416.14147084901
0.0608129246145431,4.42617684407918,0.00074431969044392,7433.10721851424
0.0596707658529394,3.98911620026749,0.000817575008538034,7436.08984754738
0.0608856772014359,4.49498091115504,0.000795478545945473,7444.01700294553
0.0595420920904897,4.68295981583472,0.000845226228889346,7408.97462809647
0.0607134579393676,4.34508357990144,0.000793879070478743,7487.07439124814
0.0582788648695737,4.46530217905826,0.000794481817896682,7458.76305180415
0.0593587337607602,4.37142172554642,0.000781596702647971,7426.39917947459
0.0611520342066243,4.55829287692905,0.000785279560748581,7473.95589557825
0.0597945767273124,4.66333860881757,0.000774670915120445,7467.23638195081
0.0592083417253231,4.42492400221907,0.000767755226533069,7491.44342618731
0.0587938331473591,4.64513479671738,0.000831337537084536,7440.49118360978
0.0605984196088902,4.49049934672625,0.000770891244572816,7450.8568303269
0.059458085407177,4.5238877691905,0.000779330838078943,7430.9194301862
0.0600432668221661,4.71324060408317,0.000827270989867775,7442.18691951449
0.0592420825597347,4.53987552414966,0.000806817435004839,7427.27913054721
0.0584533364063864,4.79075858461695,0.000835228812504679,7412.16369900292
0.0602584195124381,4.43482347236529,0.000796217310535798,7455.88887008931
0.0592355089374584,4.56965372297925,0.000827118077689291,7449.53001343505
0.0596448681706913,4.61551125303078,0.000791136339559157,7445.82801515874
0.059305196721017,4.49832169342007,0.000831797715579923,7416.99047115957
0.0572332522373939,4.60314215907521,0.000816248618035818,7446.3645880099
0.0600680181463681,4.66318609474813,0.000805504172500899,7493.47375388586
0.0599935300105752,4.51464192139596,0.000796761558754851,7422.8056954459
0.057966685691861,4.83372663577684,0.000797218087809474,7456.73892044031
0.0591828622103052,4.27216811678599,0.000796675091372171,7423.10402310523
0.0600678265266893,4.36485069526724,0.000770212323811409,7479.38803803927
0.0593742688582115,4.28846734597372,0.000756474307190108,7483.51433995607
0.0588181906327408,4.77163399034727,0.000778109488017146,7473.34569119055
0.0617913664005574,4.14431507171211,0.000739080651427394,7488.03610512693
0.0617698781503474,3.9962270486351,0.000793945257320581,7395.97370260103
0.0601105159267444,4.78958869978912,0.000799942712509582,7482.05741271965
0.0596548027980908,4.37917011546595,0.000798503384704192,7459.49624228256
0.0585131791788024,4.8012710543362,0.000766992839115858,7410.93575852737
0.0591452035178356,4.39641654558422,0.000805837117832273,7449.64446549934
0.0616850005684768,4.17519747707366,0.000791488068742994,7492.04872712464
0.0584734080545728,4.28274244103345,0.000764371341037958,7443.04933442126
0.0587638554251929,4.62725953191069,0.000758191323570872,7442.20727075795
0.0607200128715767,3.89638254797208,0.000773848081726266,7419.6147339875
0.0589412100899555,4.16141809428608,0.00080646088256291,7398.7951953072
0.0610713678895847,4.42680568600719,0.000770095657629585,7413.83457414234
0.0592122504785907,4.46033627655409,0.000760351637873809,7465.7671697939
0.057166281683752,4.21596626337089,0.00078784390301905,7436.37577068467
0.0603841487960971,4.17996514572252,0.000775004812679221,7488.26105319268
0.0595853377495196,4.54878084471314,0.00077618333416302,7454.90570856484
0.0599384202412175,4.46695390370773,0.000754067482068609,7453.32981967288
0.0607800929424523,4.39689895052989,0.000756218078007863,7447.8921127117
0.0591829926618953,4.65944812976982,0.000770669951060338,7452.77595039784
0.0581698207362694,4.29388840386352,0.0007912482295408,7416.38055083893
0.0596344581778748,4.46344700700936,0.000858156570109346,7417.36702684628
0.0601978905868772,4.00803773383553,0.000805656171323042,7445.24183866553
0.0595088470473047,4.48564105637867,0.000837674616372621,7435.8369847295
0.0606098836757122,4.39279899360378,0.000756546341459778,7471.55457045696
0.0596264147745587,4.5570853024043,0.000867232441375646,7408.62698883789
0.0598094491233584,4.56657836187373,0.00087243452563811,7399.65519207803
0.0596542046518096,4.11388404305011,0.000799618240435809,7418.3875112744
0.0593890857474352,4.74576668407814,0.000753002401900505,7430.9086181334
0.0591557803674641,4.33229398305595,0.000764430088917729,7486.23540062498
0.0572642448281573,4.65994975156617,0.000799701079143428,7436.11547732315
0.059279067478377,4.30752630385818,0.000748404572849397,7408.86811300996
0.0601155130877933,4.44124665455795,0.000809537290979044,7459.13253884935
0.0586789691884233,5.04113979975857,0.000820487415060445,7439.95365725391
0.0595075718200053,4.611513179846,0.000834108093614335,7461.64615443033
0.0610746233755102,4.69243139192693,0.000763930608815138,7483.5235925574
0.0589532059319996,4.13751943430579,0.00077500684758397,7476.86831115192
0.05909554708022,4.38146138991605,0.000798401216575001,7410.12171245012
0.0605313838085833,4.4025547780848,0.000770828234722485,7455.83527032766
0.0596777448621602,4.20694486033978,0.000757332850450946,7453.5963658814
0.0592127028364012,4.79552257042948,0.000781295581757428,7483.60011400844
0.0587582195179551,4.48792555997381,0.000765824780565159,7441.47892176912
0.0592565609826411,4.51243549961957,0.000808583818572186,7468.90518444559
0.0624270077338634,4.31439281331755,0.000798008092192642,7490.71437528397
0.0607223572380948,4.44523104406399,0.000815279532535485,7474.95909725605
0.0581755638375762,4.37436547453734,0.000803262654830838,7428.25582760411
0.0600672377818808,4.39506543998618,0.000736999648431169,7469.34152902551
0.0609784070802625,4.22678381542805,0.000764989843198727,7442.69652252798
0.060566616773872,4.16115900803343,0.000843160179872134,7403.8685700438
0.0604835808446277,4.8158967334558,0.000845795306353531,7422.52584915436
0.0580549059051892,4.41003228567682,0.000756294940912214,7507.78636852879
0.0603011575536979,4.5851616989596,0.000805572468391704,7464.54778231239
0.060644048964129,4.66076572210398,0.000812290829309288,7444.38189469625
0.0611924155569458,4.58250459889136,0.00094588931075558,7371.74125450994
0.0584731599240519,4.83392438422943,0.000790759551367432,7453.7651527076
0.0573488841840359,4.59501308226163,0.000788504908563567,7412.90387316766
0.0573483686241792,4.45621744168451,0.00084603586665936,7446.02274945036
0.0583795644843992,4.89264159395734,0.00078589451800902,7467.69037425866
0.0589277519827452,4.38786540404245,0.000754830182700386,7446.42256642119
0.0603487707068541,4.6038083998933,0.000809447683803899,7452.85456363576
0.0614933375455749,4.42208683331169,0.000812828667001221,7427.41970643501
0.0584779117084604,4.7313393305344,0.00074776385633939,7466.54288229469
0.0600176830472646,4.44379773893865,0.000810254525277238,7460.76956079483
0.0579447362791198,4.73710686963673,0.00080222725905767,7394.12516707394
0.0606501761910251,4.77052120625532,0.000792088094122573,7423.21151517293
0.0597051715575924,4.64678051365594,0.000863252622318443,7393.79511163066
0.0599696717237887,4.31323615729502,0.000784411671940298,7417.00893015863
0.0594013362961384,4.83930760241395,0.000756027062466444,7520.28464744479
0.0587833548471128,4.44421133070701,0.000743637933152856,7542.10794956023
0.0591132334962228,4.9230913930822,0.000810568236706403,7461.2460438067
0.0601965009544556,4.62520448310568,0.000767075156599842,7488.386814676
0.0582140595534272,4.41936648293138,0.000800931073172401,7436.23473155631
0.0579095758735274,4.77294060362351,0.000732574228048834,7520.81360989745
0.0621328718314197,4.3752018582619,0.000784123634022071,7443.16791798298
0.060864058264213,4.42603240748779,0.00077226739012533,7509.78249203395
0.0602210293275647,4.37470940718868,0.000866562923169112,7414.7536856618
0.0584878567022834,4.45652208882718,0.000810283920012905,7433.80175713059
0.0610108657897041,4.5987184010809,0.00083086078191772,7431.92512242495
0.0587718625814152,4.36894855434828,0.000756538742398235,7513.51091531508
0.0595892532713498,4.56868022950317,0.000829878124655042,7452.31715059162
0.0586882052746253,4.64701264230789,0.000846482401976041,7384.93304759489
0.0595323849635022,4.75882575391471,0.000731864920375879,7509.55444928325
0.0591109011461808,4.28689647928038,0.000779290124691052,7448.46157662673
0.0602953300642162,4.51708778310747,0.000763347366205285,7482.40673589064
0.0606859696671269,4.70558207423719,0.000794843648566342,7452.87574977715
0.0594296513398198,4.45851146829557,0.000817079421900499,7383.56043222741
0.0598967629005836,4.44554398406265,0.000784983329654268,7444.62583736309
0.0602429979732211,4.51477938888629,0.000789061760508118,7473.45480060181
0.0584526139018114,4.47069170240873,0.000791605130187608,7417.44783008538
0.0591940980792915,4.77995995135241,0.000799920043467782,7445.11232593674
0.0583600297855517,4.79725925066943,0.000816976651741811,7450.50757804912
0.0586468212125811,4.58770332250869,0.000737429669947295,7500.93848164322
0.0572377014481865,5.12330977060664,0.000776959158880476,7436.40234431385
0.0582674799509662,5.13081828878885,0.0008008721781034,7477.54187506183
0.0616858036679446,3.95580882666906,0.000785069478053333,7477.48444507599
0.0602764377574822,4.4006854511846,0.000797913405411795,7453.52031264925
0.0594221283208223,4.64468100581871,0.000770640712591869,7479.51169512164
0.0592048049625834,4.25788302832667,0.00079736867511246,7439.45765152934
0.0580817103651804,4.46699504650676,0.000787506243178212,7430.26144379302
0.0598462318464177,4.58536320317767,0.000795498273326105,7480.37927032451
0.0627553155819138,4.42937032777268,0.000814314071671046,7480.24938935207
0.0589018011418916,4.81004796368682,0.000826089510900212,7425.62934392004
0.0593032678748137,4.3972396184629,0.00075745108372888,7465.80349868009
0.0583728682431601,4.60748998511306,0.000837865348507578,7464.09098699744
0.060487704871769,4.43685630883976,0.00076469630499806,7470.32924502917
0.0578403528423186,4.42057192190051,0.00080979215715982,7407.98187975044
0.0613893926010042,4.26869052482996,0.000860901977074069,7420.09172880356
0.0589883490638008,4.57861765097613,0.000817650326693791,7460.40715885979
0.0603019241128881,4.52225909428911,0.000827256377373872,7446.45597583427
0.0610296685774307,3.90204527369621,0.000753872772766206,7424.72856239737
0.0614692809075813,4.28689512157311,0.000790040465511536,7496.47490483936
0.0601764068989302,4.63491758370196,0.000802183477061872,7462.82060350632
0.0604180029438065,4.54932748548468,0.000793402663593531,7426.96729083134
0.0596714252515427,4.83173432625347,0.000778830489863887,7447.79224707001
0.0611441299661579,4.58467817414801,0.0008223053248087,7428.34819429168
0.0608558529748623,4.6208652058234,0.000799582781346107,7438.69179506091
0.0576323499635922,4.56533631719528,0.000798384200109376,7411.88105875244
0.0573070045315188,4.62347041561065,0.000769790433060843,7487.42722501959
0.059231082890892,4.39049296368375,0.000807516682596527,7452.05161819552
0.0590061171848783,4.74523855217389,0.000797706712195242,7451.93608356859
0.0599353223917814,4.92589690478804,0.000771283895410254,7468.08742763207
0.058775827761238,4.68886363909759,0.000797913491044376,7465.36195124327
0.0611116231518119,4.70557471209931,0.000771955121610764,7494.24565694582
0.0597842354532084,4.61571049770925,0.000778860819668267,7460.28037717199
0.0587272606267492,4.3862619132993,0.000806875951853036,7426.17155035599
0.059462221682925,4.26341150466861,0.000800834738148475,7459.16248298652
0.0566612457639482,5.15167729550567,0.000868552789918459,7384.57971540982
0.0609235758610579,4.42265719820576,0.00081112250258123,7449.55800792862
0.0602016326631747,4.36882409498062,0.000783962984246067,7373.47570647145
0.0587267629892318,4.47058741186931,0.00078355810030327,7440.1379437527
0.0576719179404918,4.53772052726841,0.000750049124691187,7459.22178206809
0.0583278910255695,4.527233484895,0.000784459846194539,7445.8793721173
0.0597807760600714,4.18954982194478,0.000748408162322734,7475.08990969454
0.0585682244626715,4.85877618293044,0.000757443788611928,7463.70406123136
0.0596212138657082,4.36249496021279,0.000806906963482825,7405.25626833493
0.06033679835894,4.32786355052674,0.000816239571787752,7391.55206723183
0.060862813363625,4.22891563549809,0.000756285018227428,7427.98774013696
0.0600028275685201,4.31023360491287,0.000752847356638505,7481.86076831654
0.0585378233249361,4.78377292346026,0.000833960689253367,7450.31485844189
0.0592120899106423,4.25713921528042,0.000800079801987775,7398.36453245418
0.0596804834833954,4.59040357986799,0.000794787089165306,7468.52104889888
0.0600620942111779,4.44435033216171,0.000802643271352393,7494.25891193863
0.059046978839023,4.42319497620405,0.00075532791892776,7486.30072381987
0.0614467726082901,4.44176804944056,0.000751945708143031,7459.49144020001
0.0607280934146398,4.46296582184615,0.000813159449207083,7375.06436777033
0.0572683447519302,4.90620095042102,0.0008085525900399,7461.76415666109
0.0608613517482223,4.41465139323858,0.00073851921962049,7472.44131658781
0.0606912378175419,4.10729716913899,0.000778022770415423,7463.25969996072
0.057710952998089,4.44789053228316,0.000762762832179709,7505.9441315947
0.058630302649927,4.81451196384805,0.000769486197518652,7480.83144645455
0.0616198383719771,4.50068214307668,0.000783041952109357,7457.9937323173
0.0606943232424763,4.56187276401,0.000789003609021474,7450.94107704097
0.0597999460523053,4.76921231678862,0.000756500907640502,7509.31318462416
0.0579466564002721,4.34285900041762,0.000776753130458227,7454.416477617
0.0604328437213918,4.4666794797592,0.000781439186127295,7488.63058144319
0.0607224387261906,4.60050612390453,0.000816990629469959,7437.89679090141
0.0603433034471498,4.51277525478242,0.00076940471725369,7470.95067356762
0.0595202575405095,4.69377627495935,0.000729514885290726,7511.9141586612
0.0601344616573996,4.27387331046215,0.000789758380027466,7443.64658535772
0.0595677205264268,4.38344279697555,0.000789926844593026,7489.22268420863
0.0590361204650925,4.56049282205799,0.000759436254788906,7461.23996075112
0.0612732350815964,4.3751011917614,0.000738733127375716,7506.7615473352
0.0586221080410064,4.47516356927577,0.000814380253571501,7392.77138622085
0.0603658102880728,4.32111984634461,0.000757588772572855,7463.59730989561
