"gamma","beta","sigma","lp__"
0.0233674988622709,14.3343618154917,0.00269327452190388,7285.04414812959
0.0238578907821938,14.3513318628472,0.00227367498626262,7330.43056485946
0.023629680141503,14.6590701059734,0.00235421247128883,7367.47702464496
0.0236654612861288,17.1332201232689,0.00247517096133151,7368.36953904273
0.0236257487137843,15.9928018498434,0.00234210286960132,7361.80236188697
0.0242583981687154,15.003604658125,0.00248368577946349,7336.78432593413
0.0235969960064722,16.65499146643,0.00250741707133441,7333.25279015568
0.0240574451407128,16.3511955158386,0.00233783405968431,7383.79818081635
0.0237718004115632,14.5065010254565,0.00241043023207752,7279.81410938733
0.0236446960596774,15.198854564778,0.00239177694984639,7292.66689068744
0.0242828731921209,15.8370767060062,0.00248763258468837,7365.60563316982
0.0244614461371107,14.2307464201612,0.00246227640790126,7322.84140628291
0.0239207317476566,15.0773307285256,0.00243803546291658,7376.57512526767
0.0232556159696433,15.3427341608016,0.00228443561156468,7321.55817443925
0.0240134339838474,16.7110800354196,0.00238418348262816,7385.27660227598
0.0240753478725637,14.763017472407,0.00250408331874346,7351.62253190728
0.0241960546278434,14.7536644846993,0.00245710525099054,7324.88432478491
0.0242443762613117,14.5917429904643,0.00242045891544255,7370.21913493874
0.0237907478029004,14.8695023202891,0.00246210141781929,7345.39807378026
0.024698562377804,15.2781442459677,0.00235797960220555,7375.73301631654
0.0238442682889252,14.031025812387,0.00239614781383388,7353.98203429517
0.0237353691149356,14.3854261425509,0.0024097479938604,7305.02348634357
0.0243137064117294,15.782542070694,0.00244513378988673,7341.92375886912
0.0239063964864887,15.6218422091945,0.00231929968484541,7365.23617039067
0.0242482540397412,14.2782266476429,0.0024872608117878,7353.79960018471
0.0241800300798479,14.851267233362,0.00230468010880367,7354.93818531532
0.0245153550154471,14.9274448856232,0.00246828156184388,7305.62643993021
0.0242019303514254,15.5487441510386,0.00244192503809501,7340.22629984359
0.0243871370944057,16.6255727462597,0.00238476240097404,7399.03144761108
0.0237719139367769,14.288945458716,0.00254848333439971,7327.19557905426
0.0237220447284466,15.4691973042535,0.00239818476281317,7327.25534350291
0.0232500367980177,14.5663055300884,0.00225606898025424,7293.87767224865
0.0240073100333838,15.3067462166602,0.00238283328604975,7368.11790284223
0.0243736374326046,15.9725540935913,0.00262220109489182,7353.7949295148
0.0235968911203695,15.5510492369229,0.00238931181930177,7347.42185107232
0.0243819555174269,15.6848047904999,0.0024535472267619,7326.2927257719
0.0239027200125506,13.9968494805637,0.0024119715514726,7320.81838002677
0.0250787673286481,14.267198911721,0.00236929771702815,7357.55124245316
0.0234935815511706,16.3843766297091,0.00233114048442464,7352.67070136201
0.0239114059690744,14.3145456505207,0.00240856298721312,7333.46409814127
0.0241786742958502,14.3678439429516,0.0024686028196529,7264.10904477715
0.0242544126853342,15.5084830715924,0.00230295019212387,7310.98021431256
0.0237489488347349,16.2541093408798,0.00245976375987635,7317.42495393348
0.0237852295739084,16.7226852124533,0.00236324751244476,7379.18377086808
0.0239715255130284,15.614586518667,0.00241320528359353,7392.42707613967
0.0229629847077409,16.4335405424997,0.00227597371649783,7343.9538524117
0.0240572454116625,16.1260104332956,0.00236984570305733,7364.57148085474
0.0238635253626578,16.7988299987361,0.00228029503958577,7372.95891062932
0.0234763958243735,16.1197186431178,0.002339535133557,7378.84059930641
0.0243107544924216,13.792624459371,0.00246288958915558,7294.52023845802
0.0237960710984751,14.5999722955808,0.00237311003894522,7326.01439751582
0.0238993162494754,14.5869086489035,0.00239585125197421,7338.49318367144
0.0238551637085498,14.5007224643184,0.00235320212188462,7352.48763988815
0.0238393375927582,14.636470798341,0.00242117490977751,7291.02608673257
0.0236461959104517,16.7006729374115,0.00236310264858823,7337.00732163598
0.0246108295645767,15.1175253589398,0.00238446538553126,7349.83025377828
0.024134774313526,14.2540314567202,0.00229351993644038,7380.2817902203
0.0239045902100282,15.518988441437,0.00231502780622002,7354.75577205252
0.0235281049336639,16.803920879925,0.00239727844075539,7337.13465435574
0.0243711733747192,13.926642435034,0.00223426488162457,7313.33716893186
0.0242068631421605,15.0564330212306,0.0024875640770234,7323.99591736057
0.0239433832845126,14.0564079029991,0.00239527516775961,7302.51916885739
0.0244397253489736,14.6901674468772,0.00254416140573909,7339.95518812415
0.0246683710747802,14.7173409587195,0.0023206265612966,7348.15255861234
0.0243279973601961,14.8055091281191,0.00236802163790357,7373.23185093819
0.0236872432599146,16.3488674205695,0.00238920175304841,7356.59591902991
0.0236971977412752,15.8067956836336,0.00240585164152903,7333.4795719292
0.0238741981495695,14.342877437776,0.00241820581301405,7314.37497254881
0.0236502108543905,15.1751441062728,0.00222763095275547,7351.01729192671
0.0233531155438936,15.261189110773,0.00236320631398166,7312.04942543465
0.024579332370457,15.9487685746947,0.00244069381587771,7356.75557528703
0.0238712963389652,16.1933688625188,0.0025297740179176,7320.58177985531
0.0242252553033986,14.9811959406688,0.00230435009621283,7326.53794359905
0.0242212940072063,13.6450595038076,0.00236896195834347,7308.59605671332
0.0235125213303644,16.6826803257476,0.00246156221093385,7327.1907441131
0.0242360248642923,15.1230565955069,0.00233192528128746,7379.6886477465
0.0247530398623827,14.4392804700412,0.00235756381258597,7350.51019084076
0.0245129534438543,16.6603256182036,0.00237333615282318,7379.0187290504
0.0239919194276442,13.5582043485387,0.0024074832340865,7301.89545489412
0.0241541243989264,14.8263936057964,0.00241618070581349,7336.36641323739
0.0243064710014238,14.0128066097055,0.00239830594627911,7299.35032472603
0.023771248766244,16.6366717109703,0.00246788893282599,7316.54046962825
0.0242668365393272,14.5948674639052,0.00230934253244183,7369.42738008461
0.0240258120035733,14.4435587335322,0.0023842276920665,7299.68177007112
0.0237876091173771,14.8311379522924,0.00248001276501319,7341.35077121114
0.02346846700465,15.6465741960676,0.0023379047915892,7389.25580487537
0.0240353843456109,16.5785851387938,0.00248771033696835,7317.513727017
0.0235928393245822,14.6867717145035,0.0024193162129958,7308.1174725283
0.0237022822770503,14.2189337334602,0.00234266125256993,7310.09275454736
0.0238937787855045,15.6208877932034,0.00223540467537757,7307.93738429763
0.0235758979708735,16.3700387584414,0.00243394494348043,7315.8204022318
0.0239343497370739,13.8352278726382,0.00243298685067969,7278.96066721904
0.0242434102548309,14.5811707238303,0.00237181380498821,7304.80319506102
0.0242103795638744,14.9477054608226,0.00248315596395531,7326.69858903223
0.0230178504149693,15.3472083935036,0.00240817367984083,7265.06178462705
0.0239482347895976,14.831606472601,0.00242831035821512,7351.48645376848
0.0245555118482654,15.1661129693529,0.00237712007330941,7335.07146086695
0.0242881038787392,14.0044648118435,0.00241443173894294,7325.19951586203
0.0238009725109909,16.0766825658217,0.00235114646944959,7347.08311508936
0.0231699974515431,15.7655405764119,0.00247275603122763,7340.42880915791
0.0236049888857295,15.0911564999492,0.00233981696463754,7325.73003772846
0.0235186293475606,15.4033585975746,0.00234331702573135,7338.29646725897
0.0244053734159853,14.7943101229899,0.00243143992946695,7310.09943982928
0.0244001356510977,14.8926187770282,0.00228217011132063,7368.81129166155
0.0232579815398963,15.8346246021312,0.00239456692745547,7346.07175430402
0.0244116231479046,14.8318111070468,0.00226311529603178,7321.25827058377
0.0237926461397043,15.9825307095048,0.00239479815468751,7336.47420945172
0.023515180368264,16.1947773140315,0.00246623098295063,7323.76779757367
0.0240640704235523,15.4444568113853,0.00232040405330199,7364.81990282727
0.024204759590884,14.61608305585,0.0024917748726764,7337.66697385585
0.0239775054089066,15.4876788670681,0.00240774357604546,7327.65684662019
0.0231751706119222,14.9257749234576,0.00235821503864764,7346.46196075101
0.0240218700850197,14.3682744414238,0.00245196948823191,7297.12161236741
0.024179941212747,14.7179236056452,0.00240988422259601,7356.0030146847
0.0242123011078587,15.4836954441982,0.00250222985744621,7381.88541115473
0.0234068003607675,14.9080893530906,0.00245572613339657,7310.72731310707
0.0234382884549153,15.1837790640422,0.00232017276343662,7334.06772884143
0.0237677973849756,14.4104621398698,0.00232995730041787,7367.72681764013
0.0245482301793669,14.9503532494521,0.00244441635080705,7363.9631791733
0.0244347759769592,14.2439561488275,0.00237207497889757,7352.1372829614
0.0243676437868738,14.4661349353308,0.00243499280582904,7356.19380950065
0.0242449107506248,14.2730651268894,0.00232520069622156,7323.17778919639
0.0242658153873882,15.3576373457263,0.0024955025008557,7362.87722469228
0.0240196059734358,13.8085734457133,0.00228392989015129,7332.26087845132
0.0236947649926123,15.17451547298,0.00248153030173187,7345.10283901862
0.0242150829299271,15.2265046232178,0.00236085547429813,7324.07498730531
0.0236998465290245,14.2606431225718,0.00243595071008864,7309.5626944146
0.0241140610439049,14.9964237043253,0.00232565761771981,7329.84397028678
0.0239383511367694,14.2302586505851,0.00235769578512674,7348.24211277971
0.0234296949584793,15.3685226045155,0.00256781467941726,7319.04874612555
0.0242093679237879,14.1916721205962,0.00228670501331048,7308.27951906088
0.0241173084299127,13.760356877282,0.00245755031723481,7337.7553917125
0.0238748656832059,15.4767287584351,0.00243098911911977,7331.39833358915
0.0234102679822037,16.857372942549,0.00247945527601569,7300.31396791582
0.024382723442058,15.0817901600024,0.00243255071557449,7296.55472872298
0.024718466810982,13.6881469799845,0.00252387306433651,7300.90827122045
0.023964567042737,16.9067490957508,0.00243754414862074,7344.99543969115
0.0238621515970175,15.8261831910508,0.002425194528214,7331.78765461068
0.0238806529938782,14.6948285628607,0.0023564283624464,7298.74506411129
0.0241018806711531,14.7581967289663,0.00247686032957225,7342.08513651482
0.0238701709836498,15.1847546908267,0.00243895821937204,7337.61244248675
0.0237978009365348,15.317374626332,0.00238901278849019,7362.03249177949
0.0236924639107972,16.1019301380292,0.00234230861085852,7379.96307804398
0.025063347181261,15.3812193098575,0.00238012716414672,7330.91650771
0.0239597708641013,16.1334300017499,0.00240711801410923,7362.98316996611
0.0234899987970311,16.3086667804259,0.00246159890228511,7324.0077575979
0.0238013019297227,17.0073924188243,0.00240201230697255,7334.8036804097
0.0238894436849226,14.5493377316042,0.00238794697375978,7343.69645065282
0.0241220973302667,14.3231445024571,0.00233368417959071,7302.75893839789
0.0241615954779749,15.7888542123753,0.00243195203168096,7366.57877318762
0.023656944360541,13.658047787462,0.0025510409817861,7313.63174207063
0.0238862409254622,14.1667328328506,0.00243387834631847,7323.90039316807
0.0243203620129368,15.8637187120213,0.00233042693491017,7371.95641445733
0.0237806366996702,15.0560813654336,0.00237734429934542,7363.76003999953
0.0238742648804938,14.0099339738154,0.00231574484386569,7298.94848088801
0.023409576655474,16.0225396426404,0.00238049052399824,7317.33991927278
0.0241216330260808,13.4737749208891,0.00242041647883793,7337.388605881
0.0239990236092905,14.7269678081744,0.00231312861426717,7330.40546847662
0.0243512713536265,14.8467690189026,0.00248091646629981,7345.73806841016
0.023861559733522,15.8031493964061,0.00237618397652827,7365.81501386198
0.0231253143169165,14.983316532225,0.00231739669029903,7352.29039374057
0.0233642287358708,14.7596928242496,0.0025016620641771,7327.97699788923
0.024006646268716,15.3548306921327,0.00226765382945316,7327.68915538676
0.0238296451601496,14.232921872249,0.00227351298632394,7313.05491735685
0.0234325827924151,14.464177225142,0.00232023062690059,7334.53576540723
0.0240132314481044,14.5135037524405,0.00238382756583439,7388.3072812771
0.023368827677816,13.3792374392546,0.00234696652987093,7319.31993238329
0.0240623467501903,14.1379551429632,0.00237025586283392,7351.91470358242
0.0234163899657048,15.2725246852519,0.00237574472213954,7355.28699925736
0.0238279934156937,14.8744029634125,0.00236286045216979,7317.4241413307
0.0243546116766155,14.3781689134945,0.00243409657392578,7321.81434130088
0.0234855118808592,16.9290171957108,0.00239246556756735,7379.17230280838
0.0244051788647695,15.7286412815942,0.00244081137870949,7349.57888906204
0.024579585887296,14.9313924031195,0.00250453163155072,7356.27278491873
0.0240543995002354,14.8900517319579,0.00246758802646701,7339.74813528375
0.0238705061053062,16.0853223699859,0.00234543033469749,7331.32415372565
0.0237543598869284,15.5186863033537,0.00255001808329954,7323.91826480853
0.024336576205392,15.0543046221322,0.00248247176089199,7349.951719593
0.02391937339617,14.9377686817036,0.00233215030507798,7354.84783374509
0.0241156946839021,12.463289856905,0.0024322369374826,7299.53909046679
0.0237150785475049,16.0602162344578,0.00247439487974872,7376.44293927313
0.0238822382823686,14.5064185016499,0.0024532090994327,7335.15092911139
0.0241462147586495,13.8466875183413,0.00232934867633704,7285.79509423528
0.0241161837122992,13.7845134094878,0.00233253359178508,7284.5104253923
0.0234181454730294,14.7035343931011,0.00235888296584853,7346.12279822903
0.0237701941615967,14.1113885458197,0.00236323497762361,7318.58852962558
0.0238199078581651,15.5779246541761,0.00225948431092875,7367.84476972607
0.0234270658941513,19.252289840768,0.00244331319378064,7367.49876922436
0.0237933169622055,14.4667318407092,0.00234889051954918,7350.74754795958
0.0243573118688915,14.4950101183636,0.00246009829144234,7339.14838624084
0.0235281172241229,17.801148344227,0.00242160081301117,7385.66878916753
0.0241314703456924,14.1231504469528,0.00236350926405453,7335.92805915497
0.0236700802054358,15.0482658592918,0.00236810610327795,7325.98157750176
0.0241469171460394,16.0008779640892,0.00236976108715733,7353.4126221859
0.0237399207430242,14.5894599457608,0.00247216059636986,7308.75938723682
0.0238476585639002,13.462023114093,0.00246221724921678,7282.58131040005
0.0241026596664477,15.0147315756522,0.00244700438155804,7337.94919037834
0.0251221522703849,13.8487670699792,0.00226201053387014,7334.16780854038
0.0237419175688357,16.0717797842945,0.00238944418211992,7326.10349370078
0.0236543047050612,14.4677657142803,0.00232970989612303,7351.78439543743
0.0236843660745715,13.3301670043167,0.00242411032694525,7277.4187011569
0.0245202658739923,14.6827388479187,0.0023585129074756,7344.01944394413
0.0236726962889803,15.8539850100751,0.00234199154246418,7367.6503162586
0.0249099838962531,14.102867221581,0.00242253928905445,7305.42613587999
0.0243403303530126,15.9145055931027,0.00229654785442443,7400.04879824802
0.0240732084163336,15.0141008309676,0.00237990152160664,7302.71453091998
0.0241587540322155,15.2753010722862,0.00252384533731629,7325.6918944456
0.0237842322563546,13.8495781347433,0.00232631999003453,7307.54052548916
0.0249470317353871,14.9727287842938,0.00254464506999044,7300.5249646283
0.0241296639301254,16.0536935582152,0.00224810209694039,7337.72744545864
0.0237987381351363,15.8222071224542,0.00225858771472316,7352.85377048917
0.0242091205726652,14.2907623614652,0.00241355700265582,7289.5139913918
0.0242808040502683,15.3139227734638,0.00249564640528778,7331.5010694697
0.0236074870187425,14.1182426308563,0.00235523491912331,7372.13628506889
0.0237228723196429,17.5627709000163,0.0023670797326582,7395.01754848883
0.0245110681197927,15.4958632773582,0.00224152076099901,7336.56191169035
0.0241278193965765,15.5764216200767,0.0024648687393889,7345.94718626546
0.0234137734987802,16.9176069027102,0.00239047714283693,7350.41017874383
0.0240362891036896,15.3437236838771,0.00246315348158681,7345.32317871853
0.0240085330010895,14.725660691231,0.00242555497602716,7361.88441313977
0.0242700145808072,14.6717511987668,0.00230067869911762,7330.22313309361
0.023986877227361,14.8677099721612,0.00234922701868392,7341.92583769652
0.0234060205299806,14.4005022139788,0.00246400526419083,7327.9277922052
0.0241332224808025,14.8413039349548,0.00230144910829302,7330.74005622757
0.0237192878366422,14.9197038325203,0.0022747724432143,7326.21346987199
0.023784161083458,15.6516141518145,0.00245527664136956,7330.24598801195
0.0230764061960628,16.0499180298611,0.00229419678832376,7349.20954870464
0.0237581691818747,15.2183847515848,0.00234978124616982,7336.86971945807
0.0241657898160269,13.6019441162278,0.0024424638494287,7272.16306649985
0.0237345908615855,14.9221805964359,0.00245908333297589,7326.81404640759
